"18 Digit Account ID Conversion","Account ID","Account Name","Billing Country (text only)","Website","Website URL cleaned","Crunchbase URL","Company NOT in Crunchbase","Company AIN'T BEEN CHECKED in Crunchbase"
"0012A00002GKjjXQAT","0012A00002GKjjX","Careteam","United Kingdom","http://careteam.club/","careteam.club/","https://www.crunchbase.com/organization/careteam","0","0"
"0012A00002NnclkQAB","0012A00002Nnclk","Carevoyance","United States","http://carevoyance.com","carevoyance.com","https://www.crunchbase.com/organization/carevoyance","0","0"
"0011Y0000357byzQAA","0011Y0000357byz","Car-Fetch","United Arab Emirates","","","","0","1"
"0011Y00002rb8hhQAA","0011Y00002rb8hh","Cargo42","United States","https://www.cargo42.com","cargo42.com","https://www.crunchbase.com/organization/cargo42","0","0"
"0012A00002KHXw2QAH","0012A00002KHXw2","Cargo Click","","http://cargoclick.com/","cargoclick.com/","https://www.crunchbase.com/organization/cargo-click","0","0"
"0012A00002SIuheQAD","0012A00002SIuhe","Cargon","Georgia","www.cargon.com","cargon.com","","0","1"
"0011Y00002rb8hiQAA","0011Y00002rb8hi","CaribShopper","United States","https://www.caribshopper.com","caribshopper.com","https://www.crunchbase.com/organization/carib-shopper","0","0"
"0011Y00002kJOLEQA4","0011Y00002kJOLE","Caribu","United States","https://caribu.com","caribu.com","https://www.crunchbase.com/organization/caribu","0","0"
"001F000001Vffj8IAB","001F000001Vffj8","CariClub","United States","http://www.cariclub.com","cariclub.com","https://www.crunchbase.com/organization/cariclub","0","0"
"0012A00002IymckQAB","0012A00002Iymck","Caritutor","Malaysia","www.caritutor.my","caritutor.my","","0","1"
"0011Y00002reP7xQAE","0011Y00002reP7x","CARL LLC","Germany","https://www.carlfinance.de","carlfinance.de","https://www.crunchbase.com/organization/carl-finance","0","0"
"0011Y0000357byCQAQ","0011Y0000357byC","CARMA-AFRICA","Ukraine","https://carmachain.com/","carmachain.com/","","0","1"
"0011Y00002rb8hjQAA","0011Y00002rb8hj","CarmaCam","United States","http://www.carma-cam.com","carma-cam.com","https://www.crunchbase.com/organization/carmacam","0","0"
"0011Y00002kJXsjQAG","0011Y00002kJXsj","Carnac Group","Australia","http://www.carnacgroup.com","carnacgroup.com","","1","0"
"0011Y00002rb8hkQAA","0011Y00002rb8hk","Carnivalist","United States","https://www.carnivalist.com/","carnivalist.com/","","0","1"
"0011Y00002reP77QAE","0011Y00002reP77","CaroCare","United States","https://www.carocareco.com","carocareco.com","https://www.crunchbase.com/organization/carocare","0","0"
"0012A000021FdiiQAC","0012A000021Fdii","CarolsCreations","United States","","","","0","1"
"0012A00002Tcd8vQAB","0012A00002Tcd8v","Carolyn Lee PLLC","United States","http://carolynleepllc.com","carolynleepllc.com","","1","0"
"0012A00002DQRZ9QAP","0012A00002DQRZ9","Carpay","United States","http://carpay.com","carpay.com","https://www.crunchbase.com/organization/carpay","0","0"
"0012A00002WH2j0QAD","0012A00002WH2j0","CarPlanner","Italy","http://www.carplanner.com","carplanner.com","https://www.crunchbase.com/organization/carplanner","0","0"
"0012A000029f2JIQAY","0012A000029f2JI","CarpooltoSchool","","http://www.carpooltoschool.com","carpooltoschool.com","https://www.crunchbase.com/organization/carpooltoschool","0","0"
"0012A00002SHgCLQA1","0012A00002SHgCL","CarServ","United States","http://www.carserv.com","carserv.com","https://www.crunchbase.com/organization/carserv","0","0"
"0011Y00002kJOLGQA4","0011Y00002kJOLG","Carson Case Creative (Fashion, Interdisciplinary Art, Design, Invention)","United States","","","","0","1"
"0011Y00002rb8hlQAA","0011Y00002rb8hl","Carster","United States","","","","0","1"
"001F000001ZnpSFIAZ","001F000001ZnpSF","CARTO","United States","https://carto.com","carto.com","https://www.crunchbase.com/organization/cartodb","0","0"
"001F000001rtHMPIA2","001F000001rtHMP","CarZumer","United States","http://www.carzumer.com/","carzumer.com/","https://www.crunchbase.com/organization/carzumer-3","0","0"
"0011Y000035xkj2QAA","0011Y000035xkj2","Cascadia Cloud Solutions","Canada","http://www.cascadiacloud.ca","cascadiacloud.ca","","1","0"
"0012A000025omhgQAA","0012A000025omhg","Cascadia Media Solutions","Canada","http://cascadiasolutions.ca/","cascadiasolutions.ca/","","0","1"
"0011Y00002reP7YQAU","0011Y00002reP7Y","Cascadin","United States","cascadin.com","cascadin.com","","0","1"
"0012A00002Dg7GDQAZ","0012A00002Dg7GD","CASCAID Ltd.","United Kingdom","https://www.cascaid.co.uk/","cascaid.co.uk/","https://www.crunchbase.com/organization/cascaid-ltd","0","0"
"0012A00002JLl9iQAD","0012A00002JLl9i","Case and Suit","United States","www.caseandsuit.com","caseandsuit.com","","0","1"
"0012A00002LkdKaQAJ","0012A00002LkdKa","Case by Case","United States","https://www.phonecaseXcase.com","phonecaseXcase.com","","0","1"
"0011Y00002nuOyKQAU","0011Y00002nuOyK","Caselden Consulting","Ireland","https://caseldenconsulting.com","caseldenconsulting.com","","1","0"
"0012A00002JLlAZQA1","0012A00002JLlAZ","Case Masters","United States","http://www.CaseMasters.com","CaseMasters.com","https://www.crunchbase.com/organization/case-masters","0","0"
"0012A00002DQRWIQA5","0012A00002DQRWI","Case Status","United States","https://casestatus.com/","casestatus.com/","https://www.crunchbase.com/organization/case-status","0","0"
"0011Y00002reP73QAE","0011Y00002reP73","Cashestate Inc.","United States","mycashestate.com","mycashestate.com","","0","1"
"0012A00002SIuk3QAD","0012A00002SIuk3","cashexpress","Indonesia","http://www.cashexpress.id/","cashexpress.id/","","0","1"
"0011Y00002rb8hmQAA","0011Y00002rb8hm","Cashgram","United States","http://cashgrams.us","cashgrams.us","","0","1"
"0012A00002DQlaDQAT","0012A00002DQlaD","Cashrewards","Australia","http://www.cashrewards.com/","cashrewards.com/","https://www.crunchbase.com/organization/cashrewards","0","0"
"0012A00002SIuhFQAT","0012A00002SIuhF","Casinotable Group","United States","casinotable.live","casinotable.live","","0","1"
"001F000001ddD1wIAE","001F000001ddD1w","Casley Consulting, Inc.","Japan","http://www.casleyconsulting.co.jp/","casleyconsulting.co.jp/","https://www.crunchbase.com/organization/casley-consulting","0","0"
"001F000001qDdIfIAK","001F000001qDdIf","Casper Content Group Inc","United States","","","","0","1"
"0012A00002IymXHQAZ","0012A00002IymXH","Casper Drones","United States","www.casperdrone.com","casperdrone.com","","0","1"
"0011Y0000357c3ZQAQ","0011Y0000357c3Z","Caspian Technologies-Spatium","Singapore","","","","0","1"
"0011Y0000357c2nQAA","0011Y0000357c2n","CASSAVA PLANTATION AND POULTRY FARMING","Nigeria","","","","0","1"
"0011Y00002SfQ2GQAV","0011Y00002SfQ2G","Cassiopeia","Germany","http://www.cassiopeia.com","cassiopeia.com","https://www.crunchbase.com/organization/cassiopeia","0","0"
"0012A00002IUzNkQAL","0012A00002IUzNk","Castango","United States","http://www.castango.com","castango.com","https://www.crunchbase.com/organization/tradeshow-casting","0","0"
"0011Y00002reP7pQAE","0011Y00002reP7p","Castellum.ai","United States","https://www.Castellum.AI/","Castellum.AI/","https://www.crunchbase.com/organization/castellum-ai","0","0"
"0012A00002LjxOKQAZ","0012A00002LjxOK","CastorTroy","New Zealand","","","","0","1"
"0012A00002WH2q1QAD","0012A00002WH2q1","CatalistX Inc.","United States","http://CatalistX.com","CatalistX.com","","1","0"
"0011Y00002nufRBQAY","0011Y00002nufRB","Catalyser","India","http://www.catalyser.in/","catalyser.in/","https://www.crunchbase.com/organization/catalyser","0","0"
"0011Y00002rdxt9QAA","0011Y00002rdxt9","Catalyst","United States","http://catalyst.org","catalyst.org","https://www.crunchbase.com/organization/catalyst-2","0","0"
"0012A00002GMEJaQAP","0012A00002GMEJa","Catapult Business Accelerator","Australia","https://www.mycatapult.com.au/","mycatapult.com.au/","https://www.crunchbase.com/organization/catapult-96eb","0","0"
"0012A00002FmIskQAF","0012A00002FmIsk","Catapult Partners","United States","http://www.catapultpartners.com/","catapultpartners.com/","https://www.crunchbase.com/organization/catapult-partner","0","0"
"0012A00002LjxOLQAZ","0012A00002LjxOL","CatchMe Mobile Game","Kazakhstan","","","","0","1"
"0012A000029nylMQAQ","0012A000029nylM","Catchpool (Mileage Media)","United States","","","","0","1"
"0011Y00002reP7oQAE","0011Y00002reP7o","CathBuddy, Inc.","United States","cathbuddy.com","cathbuddy.com","","0","1"
"0011Y00002rcZHTQA2","0011Y00002rcZHT","Catherine Taylor Communications","United States","http://Catherinetaylor.co","Catherinetaylor.co","","1","0"
"0012A00001vgC1qQAE","0012A00001vgC1q","catWorkX GmbH","Germany","https://www.catworkx.com/en","catworkx.com/en","https://www.crunchbase.com/organization/catworkx","0","0"
"0012A00002DQRa8QAH","0012A00002DQRa8","Causalera","Turkey","https://causalera.io","causalera.io","","0","1"
"001F000001VdI3nIAF","001F000001VdI3n","Causecast","United States","http://www.causecast.com","causecast.com","https://www.crunchbase.com/organization/causecast","0","0"
"001F000001fbl3eIAA","001F000001fbl3e","CauseCloud","United States","Unknown","Unknown","","0","1"
"0012A00002MRFmwQAH","0012A00002MRFmw","CauseEDU","United States","https://www.CauseEDU.com","CauseEDU.com","https://www.crunchbase.com/organization/causeedu","0","0"
"0012A000029f2JTQAY","0012A000029f2JT","Causemedia","United States","","","","0","1"
"001F000001Zq3hPIAR","001F000001Zq3hP","Causeview","Canada","http://causeview.com/","causeview.com/","https://www.crunchbase.com/organization/breakeven-inc","0","0"
"0011Y000031IEGLQA4","0011Y000031IEGL","Cauze","United States","https://www.cauze.com/","cauze.com/","https://www.crunchbase.com/organization/cauze","0","0"
"0011Y00002rcfHqQAI","0011Y00002rcfHq","CBA","United States","http://www.crossborderangels.com/","crossborderangels.com/","https://www.crunchbase.com/organization/cross-border-angels","0","0"
"0011Y00002nudlDQAQ","0011Y00002nudlD","CBDDY","United States","https://www.cbddy.com","cbddy.com","","0","1"
"0011Y00002reP10QAE","0011Y00002reP10","CBF E-Social","Spain","","","","0","1"
"0011Y00002rb8hnQAA","0011Y00002rb8hn","CBio","United States","https://www.cbio.io","cbio.io","https://www.crunchbase.com/organization/charlot-biosciences","0","0"
"0012A000023God5QAC","0012A000023God5","CB Legal Search LLC","United States","http://www.cblegalsearch.com","cblegalsearch.com","","0","1"
"0011Y000031HosPQAS","0011Y000031HosP","CBT","United States","https://www.cbtechinc.com/","cbtechinc.com/","","1","0"
"0011Y00002rb8hoQAA","0011Y00002rb8ho","Ceetle Education","United States","","","","0","1"
"0011Y000031IEFhQAO","0011Y000031IEFh","Ceili Oy","Finland","http://www.ceili.fi","ceili.fi","","1","0"
"0012A00002MORufQAH","0012A00002MORuf","Celebrate for Good","United States","http://www.celebrateforgood.com","celebrateforgood.com","","0","1"
"0011Y00002rb8hpQAA","0011Y00002rb8hp","Celectiv","United States","https://celectiv.com","celectiv.com","https://www.crunchbase.com/organization/celectiv","0","0"
"0011Y00002rb8hqQAA","0011Y00002rb8hq","Celeri","","","","https://www.crunchbase.com/organization/celeri","0","0"
"0012A00002IymW5QAJ","0012A00002IymW5","Celestek","United States","http://www.celestekusa.com","celestekusa.com","https://www.crunchbase.com/organization/celestek","0","0"
"0012A00002At76dQAB","0012A00002At76d","Celestial Float","United States","http://celestialfloat.com","celestialfloat.com","","0","1"
"0011Y00002rb8hrQAA","0011Y00002rb8hr","Celitech Inc.","United States","","","","0","1"
"0011Y00002reOrWQAU","0011Y00002reOrW","CellProp Pvt Ltd","India","http://www.cellpropulsion.com","cellpropulsion.com","https://www.crunchbase.com/organization/cell-propulsion","0","0"
"0011Y00002rb8hsQAA","0011Y00002rb8hs","Celltoo","United States","","","","0","1"
"0012A00002DQRZzQAP","0012A00002DQRZz","Cellular EMT","United States","https://www.cellular-emt.com","cellular-emt.com","https://www.crunchbase.com/organization/cellular-emt","0","0"
"0012A00002HdhCHQAZ","0012A00002HdhCH","Celonis","Germany","https://www.celonis.com/","celonis.com/","https://www.crunchbase.com/organization/celonis","0","0"
"0011Y00002rb8htQAA","0011Y00002rb8ht","Centaur Labs","United States","https://www.centaurlabs.com/","centaurlabs.com/","https://www.crunchbase.com/organization/centaur-labs","0","0"
"0012A00002G0Ql0QAF","0012A00002G0Ql0","Centered Around You PTY LTD","Australia","","","","0","1"
"0012A00002LjxOMQAZ","0012A00002LjxOM","centiment.io","United States","https://centiment.io/beta/","centiment.io/beta/","https://www.crunchbase.com/organization/centiment-io","0","0"
"0012A000029rIcxQAE","0012A000029rIcx","Central motors","United States","https://www.gm.com","gm.com","https://www.crunchbase.com/organization/general-motors","0","0"
"0012A000029SkYBQA0","0012A000029SkYB","Central Texas Angel Network (CTAN)","United States","","","","0","1"
"001F000001mVLF7IAO","001F000001mVLF7","Central Valley Builders Supply","United States","http://central-valley.com","central-valley.com","https://www.crunchbase.com/organization/central-valley","0","0"
"0012A00002Jss1oQAB","0012A00002Jss1o","CenturyLink","United States","","","","0","1"
"0012A000023jE1gQAE","0012A000023jE1g","CENTURY Tech","United Kingdom","http://www.century.tech","century.tech","https://www.crunchbase.com/organization/century-tech-2","0","0"
"0012A00002LjxONQAZ","0012A00002LjxON","Cepi Style","United States","cepistyle.com","cepistyle.com","","0","1"
"0012A00002M8ElNQAV","0012A00002M8ElN","CEPTES Software Private Ltd","India","http://www.ceptes.com","ceptes.com","https://www.crunchbase.com/organization/ceptes-software-private-ltd","0","0"
"0012A00002IymcbQAB","0012A00002Iymcb","Cercle","Japan","https://www.cercle.app/","cercle.app/","https://www.crunchbase.com/organization/cercle","0","0"
"0011Y00002rb8huQAA","0011Y00002rb8hu","Certifiably","United States","http://www.buycertifiably.com","buycertifiably.com","","0","1"
"0012A000028UHgiQAG","0012A000028UHgi","Cervify","United States","","","","0","1"
"0011Y00002rb8hvQAA","0011Y00002rb8hv","CEWEBITY App inc","United States","http://www.cewebity.com","cewebity.com","","0","1"
"0011Y00002cjs0sQAA","0011Y00002cjs0s","CeX ltd","United Kingdom","http://Www.webuy.com","Www.webuy.com","","1","0"
"0011Y00002lAdu7QAC","0011Y00002lAdu7","C-Flo Consulting. LLC","United States","http://www.cflo.io","cflo.io","","1","0"
"0012A00002Dg7KtQAJ","0012A00002Dg7Kt","CFOPartners Pty Ltd  (aka: Numbers Owl)","Australia","http://danuel@cfopartners.com.au","danuel@cfopartners.com.au","","0","1"
"0012A00002TaMC6QAN","0012A00002TaMC6","CFO Plus","Australia","http://cfoplus.com.au","cfoplus.com.au","","0","1"
"0011Y00002lAkSoQAK","0011Y00002lAkSo","Chaibhavi","United States","http://Www.chaibhavi.com","Www.chaibhavi.com","","1","0"
"0011Y00002rb8hwQAA","0011Y00002rb8hw","ChainRelay","United States","https://chainrelay.com/","chainrelay.com/","","0","1"
"0011Y00002rb8hxQAA","0011Y00002rb8hx","Chaire Inc","United States","http://www.chaireit.com","chaireit.com","","0","1"
"0011Y00002rcOkeQAE","0011Y00002rcOke","chalkra climbing","Canada","http://chalkraclimbing.com","chalkraclimbing.com","","1","0"
"0011Y00002rb8hyQAA","0011Y00002rb8hy","Chalktalk (was ChitChat Message)","United States","","","","0","1"
"0011Y00002reOqiQAE","0011Y00002reOqi","Challenging Challenges","Germany","http://www.challengingchallenges.com","challengingchallenges.com","https://www.crunchbase.com/organization/challenging-challenges","0","0"
"0011Y00002rb8hzQAA","0011Y00002rb8hz","Chama Finance","United States","https://chamatheapp.com","chamatheapp.com","https://www.crunchbase.com/organization/chama","0","0"
"0012A000029Sm5RQAS","0012A000029Sm5R","Chameleon Collective","United States","http://www.chameleoncollective.com","chameleoncollective.com","https://www.crunchbase.com/organization/chameleon","0","0"
"0011Y000031HorVQAS","0011Y000031HorV","Chameleon Digital Marketing","United States","http://www.e-kameleon.com","e-kameleon.com","","1","0"
"0011Y00002reP3NQAU","0011Y00002reP3N","chanfly","United Kingdom","","","","0","1"
"0012A00002IUJOFQA5","0012A00002IUJOF","Change4Good Innovations","United States","","","","0","1"
"0012A00002KGp0SQAT","0012A00002KGp0S","Change Catalyst","United States","http://changecatalyst.co/","changecatalyst.co/","https://www.crunchbase.com/organization/change-catalyst","0","0"
"0012A000029f38sQAA","0012A000029f38s","ChangEd","United States","https://www.gochanged.com/","gochanged.com/","https://www.crunchbase.com/organization/changed","0","0"
"0011Y0000357c3iQAA","0011Y0000357c3i","ChangEd app","United States","changedapps.com","changedapps.com","","0","1"
"0011Y00002reOzzQAE","0011Y00002reOzz","CHANGE Engineering","United States","","","","0","1"
"001F000001iDQCQIA4","001F000001iDQCQ","ChangeNexus","United States","https://www.changenexus.com/","changenexus.com/","https://www.crunchbase.com/organization/changenexus-inc","0","0"
"0012A00002Tc06AQAR","0012A00002Tc06A","Change republic","Australia","http://Www.changerepublic.co","Www.changerepublic.co","","1","0"
"0012A00002DQRXcQAP","0012A00002DQRXc","Changers.com","Germany","https://www.changers.com/","changers.com/","https://www.crunchbase.com/organization/changers","0","0"
